UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUKN,EFYGUKN,YEAR
228316,3,-2,1,R,4058,R,1468,R,2590,R,28,R,17,R,11,R,15,R,7,R,8,R,20,R,14,R,6,R,3704,R,1304,R,2400,R,0,R,0,R,0,R,193,R,71,R,122,R,8,R,5,R,3,R,27,R,12,R,15,R,63,R,38,R,25,A,,A,,2025
228316,4,-2,1,R,1272,R,532,R,740,R,9,R,6,R,3,R,1,R,1,R,0,R,8,R,5,R,3,R,1178,R,490,R,688,R,0,R,0,R,0,R,46,R,13,R,33,R,3,R,2,R,1,R,14,R,7,R,7,R,13,R,8,R,5,A,,A,,2025
228316,5,-2,1,R,2786,R,936,R,1850,R,19,R,11,R,8,R,14,R,6,R,8,R,12,R,9,R,3,R,2526,R,814,R,1712,R,0,R,0,R,0,R,147,R,58,R,89,R,5,R,3,R,2,R,13,R,5,R,8,R,50,R,30,R,20,A,,A,,2025
228316,11,-2,1,R,3593,R,1689,R,1904,R,10,R,5,R,5,R,22,R,13,R,9,R,41,R,19,R,22,R,3051,R,1433,R,1618,R,1,R,1,R,0,R,354,R,159,R,195,R,33,R,11,R,22,R,64,R,37,R,27,R,17,R,11,R,6,A,,A,,2025
228316,19,-2,1,R,121,R,44,R,77,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,98,R,35,R,63,R,0,R,0,R,0,R,20,R,8,R,12,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,2025
228316,20,-2,1,R,2665,R,892,R,1773,R,19,R,11,R,8,R,14,R,6,R,8,R,11,R,8,R,3,R,2428,R,779,R,1649,R,0,R,0,R,0,R,127,R,50,R,77,R,4,R,3,R,1,R,13,R,5,R,8,R,49,R,30,R,19,A,,A,,2025
228316,21,-2,999,R,2238,R,868,R,1370,R,15,R,12,R,3,R,7,R,3,R,4,R,20,R,12,R,8,R,2013,R,761,R,1252,R,0,R,0,R,0,R,120,R,51,R,69,R,10,R,4,R,6,R,27,R,12,R,15,R,26,R,13,R,13,A,,A,,2025
228316,22,-2,1,R,2238,R,868,R,1370,R,15,R,12,R,3,R,7,R,3,R,4,R,20,R,12,R,8,R,2013,R,761,R,1252,R,0,R,0,R,0,R,120,R,51,R,69,R,10,R,4,R,6,R,27,R,12,R,15,R,26,R,13,R,13,A,,A,,2025
228316,23,-2,1,R,1741,R,661,R,1080,R,15,R,12,R,3,R,6,R,2,R,4,R,12,R,7,R,5,R,1580,R,585,R,995,R,0,R,0,R,0,R,82,R,32,R,50,R,6,R,3,R,3,R,14,R,7,R,7,R,26,R,13,R,13,A,,A,,2025
228316,24,-2,1,R,739,R,287,R,452,R,7,R,6,R,1,R,0,R,0,R,0,R,5,R,2,R,3,R,688,R,266,R,422,R,0,R,0,R,0,R,22,R,5,R,17,R,2,R,1,R,1,R,8,R,3,R,5,R,7,R,4,R,3,A,,A,,2025
228316,25,-2,1,R,1002,R,374,R,628,R,8,R,6,R,2,R,6,R,2,R,4,R,7,R,5,R,2,R,892,R,319,R,573,R,0,R,0,R,0,R,60,R,27,R,33,R,4,R,2,R,2,R,6,R,4,R,2,R,19,R,9,R,10,A,,A,,2025
228316,31,-2,1,R,497,R,207,R,290,R,0,R,0,R,0,R,1,R,1,R,0,R,8,R,5,R,3,R,433,R,176,R,257,R,0,R,0,R,0,R,38,R,19,R,19,R,4,R,1,R,3,R,13,R,5,R,8,R,0,R,0,R,0,A,,A,,2025
228316,39,-2,1,R,60,R,22,R,38,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,44,R,16,R,28,R,0,R,0,R,0,R,14,R,6,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,2025
228316,40,-2,1,R,942,R,352,R,590,R,8,R,6,R,2,R,6,R,2,R,4,R,7,R,5,R,2,R,848,R,303,R,545,R,0,R,0,R,0,R,46,R,21,R,25,R,3,R,2,R,1,R,6,R,4,R,2,R,18,R,9,R,9,A,,A,,2025
228316,41,-2,999,R,5413,R,2289,R,3124,R,23,R,10,R,13,R,30,R,17,R,13,R,41,R,21,R,20,R,4742,R,1976,R,2766,R,1,R,1,R,0,R,427,R,179,R,248,R,31,R,12,R,19,R,64,R,37,R,27,R,54,R,36,R,18,A,,A,,2025
228316,42,-2,1,R,5413,R,2289,R,3124,R,23,R,10,R,13,R,30,R,17,R,13,R,41,R,21,R,20,R,4742,R,1976,R,2766,R,1,R,1,R,0,R,427,R,179,R,248,R,31,R,12,R,19,R,64,R,37,R,27,R,54,R,36,R,18,A,,A,,2025
228316,43,-2,1,R,2317,R,807,R,1510,R,13,R,5,R,8,R,9,R,5,R,4,R,8,R,7,R,1,R,2124,R,719,R,1405,R,0,R,0,R,0,R,111,R,39,R,72,R,2,R,2,R,0,R,13,R,5,R,8,R,37,R,25,R,12,A,,A,,2025
228316,44,-2,1,R,533,R,245,R,288,R,2,R,0,R,2,R,1,R,1,R,0,R,3,R,3,R,0,R,490,R,224,R,266,R,0,R,0,R,0,R,24,R,8,R,16,R,1,R,1,R,0,R,6,R,4,R,2,R,6,R,4,R,2,A,,A,,2025
228316,45,-2,1,R,1784,R,562,R,1222,R,11,R,5,R,6,R,8,R,4,R,4,R,5,R,4,R,1,R,1634,R,495,R,1139,R,0,R,0,R,0,R,87,R,31,R,56,R,1,R,1,R,0,R,7,R,1,R,6,R,31,R,21,R,10,A,,A,,2025
228316,51,-2,1,R,3096,R,1482,R,1614,R,10,R,5,R,5,R,21,R,12,R,9,R,33,R,14,R,19,R,2618,R,1257,R,1361,R,1,R,1,R,0,R,316,R,140,R,176,R,29,R,10,R,19,R,51,R,32,R,19,R,17,R,11,R,6,A,,A,,2025
228316,59,-2,1,R,61,R,22,R,39,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,54,R,19,R,35,R,0,R,0,R,0,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
228316,60,-2,1,R,1723,R,540,R,1183,R,11,R,5,R,6,R,8,R,4,R,4,R,4,R,3,R,1,R,1580,R,476,R,1104,R,0,R,0,R,0,R,81,R,29,R,52,R,1,R,1,R,0,R,7,R,1,R,6,R,31,R,21,R,10,A,,A,,2025
228431,1,1,999,R,11800,R,4267,R,7533,R,54,R,24,R,30,R,154,R,55,R,99,R,1420,R,527,R,893,R,2541,R,861,R,1680,R,10,R,3,R,7,R,6686,R,2428,R,4258,R,459,R,169,R,290,R,307,R,116,R,191,R,169,R,84,R,85,R,0.0,R,11800.0,2025
228431,2,2,1,R,10093,R,3769,R,6324,R,44,R,21,R,23,R,129,R,52,R,77,R,1221,R,476,R,745,R,2299,R,798,R,1501,R,9,R,3,R,6,R,5639,R,2125,R,3514,R,399,R,153,R,246,R,268,R,105,R,163,R,85,R,36,R,49,R,0.0,R,10093.0,2025
228431,3,-2,1,R,9626,R,3588,R,6038,R,40,R,21,R,19,R,116,R,45,R,71,R,1195,R,464,R,731,R,2270,R,788,R,1482,R,8,R,2,R,6,R,5340,R,2011,R,3329,R,392,R,152,R,240,R,188,R,73,R,115,R,77,R,32,R,45,A,,A,,2025
228431,4,-2,1,R,2187,R,776,R,1411,R,6,R,4,R,2,R,24,R,11,R,13,R,286,R,96,R,190,R,603,R,201,R,402,R,4,R,1,R,3,R,1124,R,414,R,710,R,70,R,30,R,40,R,56,R,15,R,41,R,14,R,4,R,10,A,,A,,2025
228431,5,-2,1,R,7439,R,2812,R,4627,R,34,R,17,R,17,R,92,R,34,R,58,R,909,R,368,R,541,R,1667,R,587,R,1080,R,4,R,1,R,3,R,4216,R,1597,R,2619,R,322,R,122,R,200,R,132,R,58,R,74,R,63,R,28,R,35,A,,A,,2025
228431,11,-2,1,R,467,R,181,R,286,R,4,R,0,R,4,R,13,R,7,R,6,R,26,R,12,R,14,R,29,R,10,R,19,R,1,R,1,R,0,R,299,R,114,R,185,R,7,R,1,R,6,R,80,R,32,R,48,R,8,R,4,R,4,A,,A,,2025
228431,12,4,3,R,1707,R,498,R,1209,R,10,R,3,R,7,R,25,R,3,R,22,R,199,R,51,R,148,R,242,R,63,R,179,R,1,R,0,R,1,R,1047,R,303,R,744,R,60,R,16,R,44,R,39,R,11,R,28,R,84,R,48,R,36,R,0.0,R,1707.0,2025
228431,19,-2,1,R,936,R,373,R,563,R,8,R,5,R,3,R,10,R,4,R,6,R,102,R,43,R,59,R,165,R,56,R,109,R,1,R,1,R,0,R,572,R,230,R,342,R,40,R,15,R,25,R,29,R,15,R,14,R,9,R,4,R,5,A,,A,,2025
228431,20,-2,1,R,6503,R,2439,R,4064,R,26,R,12,R,14,R,82,R,30,R,52,R,807,R,325,R,482,R,1502,R,531,R,971,R,3,R,0,R,3,R,3644,R,1367,R,2277,R,282,R,107,R,175,R,103,R,43,R,60,R,54,R,24,R,30,A,,A,,2025
228431,21,-2,999,R,9049,R,3334,R,5715,R,42,R,21,R,21,R,111,R,41,R,70,R,1118,R,423,R,695,R,2091,R,720,R,1371,R,8,R,2,R,6,R,5012,R,1859,R,3153,R,353,R,131,R,222,R,175,R,69,R,106,R,139,R,68,R,71,A,,A,,2025
228431,22,-2,1,R,8342,R,3108,R,5234,R,36,R,19,R,17,R,101,R,39,R,62,R,1024,R,396,R,628,R,1981,R,687,R,1294,R,7,R,2,R,5,R,4621,R,1738,R,2883,R,332,R,127,R,205,R,158,R,66,R,92,R,82,R,34,R,48,A,,A,,2025
228431,23,-2,1,R,8319,R,3102,R,5217,R,36,R,19,R,17,R,101,R,39,R,62,R,1023,R,396,R,627,R,1981,R,687,R,1294,R,7,R,2,R,5,R,4609,R,1737,R,2872,R,331,R,127,R,204,R,157,R,65,R,92,R,74,R,30,R,44,A,,A,,2025
228431,24,-2,1,R,2152,R,762,R,1390,R,6,R,4,R,2,R,23,R,11,R,12,R,277,R,93,R,184,R,595,R,197,R,398,R,4,R,1,R,3,R,1111,R,409,R,702,R,68,R,29,R,39,R,54,R,14,R,40,R,14,R,4,R,10,A,,A,,2025
228431,25,-2,1,R,6167,R,2340,R,3827,R,30,R,15,R,15,R,78,R,28,R,50,R,746,R,303,R,443,R,1386,R,490,R,896,R,3,R,1,R,2,R,3498,R,1328,R,2170,R,263,R,98,R,165,R,103,R,51,R,52,R,60,R,26,R,34,A,,A,,2025
228431,31,-2,1,R,23,R,6,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,Z,0,R,12,R,1,R,11,R,1,R,0,R,1,R,1,R,1,Z,0,R,8,R,4,R,4,A,,A,,2025
228431,32,-2,3,R,707,R,226,R,481,R,6,R,2,R,4,R,10,R,2,R,8,R,94,R,27,R,67,R,110,R,33,R,77,R,1,R,0,R,1,R,391,R,121,R,270,R,21,R,4,R,17,R,17,R,3,R,14,R,57,R,34,R,23,A,,A,,2025
228431,39,-2,1,R,792,R,341,R,451,R,8,R,5,R,3,R,9,R,4,R,5,R,88,R,39,R,49,R,144,R,51,R,93,R,1,R,1,R,0,R,477,R,211,R,266,R,34,R,13,R,21,R,22,R,13,R,9,R,9,R,4,R,5,A,,A,,2025
228431,40,-2,1,R,5375,R,1999,R,3376,R,22,R,10,R,12,R,69,R,24,R,45,R,658,R,264,R,394,R,1242,R,439,R,803,R,2,R,0,R,2,R,3021,R,1117,R,1904,R,229,R,85,R,144,R,81,R,38,R,43,R,51,R,22,R,29,A,,A,,2025
228431,41,-2,999,R,2751,R,933,R,1818,R,12,R,3,R,9,R,43,R,14,R,29,R,302,R,104,R,198,R,450,R,141,R,309,R,2,R,1,R,1,R,1674,R,569,R,1105,R,106,R,38,R,68,R,132,R,47,R,85,R,30,R,16,R,14,A,,A,,2025
228431,42,-2,1,R,1751,R,661,R,1090,R,8,R,2,R,6,R,28,R,13,R,15,R,197,R,80,R,117,R,318,R,111,R,207,R,2,R,1,R,1,R,1018,R,387,R,631,R,67,R,26,R,41,R,110,R,39,R,71,R,3,R,2,R,1,A,,A,,2025
228431,43,-2,1,R,1307,R,486,R,821,R,4,R,2,R,2,R,15,R,6,R,9,R,172,R,68,R,104,R,289,R,101,R,188,R,1,R,0,R,1,R,731,R,274,R,457,R,61,R,25,R,36,R,31,R,8,R,23,R,3,R,2,R,1,A,,A,,2025
228431,44,-2,1,R,35,R,14,R,21,R,0,R,0,R,0,R,1,R,0,R,1,R,9,R,3,R,6,R,8,R,4,R,4,R,0,R,0,R,0,R,13,R,5,R,8,R,2,R,1,R,1,R,2,R,1,R,1,R,0,R,0,R,0,A,,A,,2025
228431,45,-2,1,R,1272,R,472,R,800,R,4,R,2,R,2,R,14,R,6,R,8,R,163,R,65,R,98,R,281,R,97,R,184,R,1,R,0,R,1,R,718,R,269,R,449,R,59,R,24,R,35,R,29,R,7,R,22,R,3,R,2,R,1,A,,A,,2025
228431,51,-2,1,R,444,R,175,R,269,R,4,R,0,R,4,R,13,R,7,R,6,R,25,R,12,R,13,R,29,R,10,R,19,R,1,R,1,R,0,R,287,R,113,R,174,R,6,R,1,R,5,R,79,R,31,R,48,R,0,R,0,R,0,A,,A,,2025
228431,52,-2,3,R,1000,R,272,R,728,R,4,R,1,R,3,R,15,R,1,R,14,R,105,R,24,R,81,R,132,R,30,R,102,R,0,R,0,R,0,R,656,R,182,R,474,R,39,R,12,R,27,R,22,R,8,R,14,R,27,R,14,R,13,A,,A,,2025
228431,59,-2,1,R,144,R,32,R,112,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,4,R,10,R,21,R,5,R,16,R,0,R,0,R,0,R,95,R,19,R,76,R,6,R,2,R,4,R,7,R,2,R,5,R,0,R,0,R,0,A,,A,,2025
228431,60,-2,1,R,1128,R,440,R,688,R,4,R,2,R,2,R,13,R,6,R,7,R,149,R,61,R,88,R,260,R,92,R,168,R,1,R,0,R,1,R,623,R,250,R,373,R,53,R,22,R,31,R,22,R,5,R,17,R,3,R,2,R,1,A,,A,,2025
228459,1,1,999,R,44523,R,17893,R,26630,R,131,R,62,R,69,R,1256,R,531,R,725,R,4119,R,1727,R,2392,R,17401,R,6440,R,10961,R,45,R,28,R,17,R,16286,R,6722,R,9564,R,1354,R,555,R,799,R,2177,R,835,R,1342,R,1754,R,993,R,761,R,0.0,R,44523.0,2025
228459,2,2,1,R,39456,R,16135,R,23321,R,125,R,59,R,66,R,1095,R,480,R,615,R,3735,R,1620,R,2115,R,15911,R,6028,R,9883,R,39,R,24,R,15,R,14382,R,6093,R,8289,R,1219,R,507,R,712,R,2069,R,794,R,1275,R,881,R,530,R,351,R,0.0,R,39456.0,2025
228459,3,-2,1,R,39348,R,16090,R,23258,R,124,R,59,R,65,R,1094,R,479,R,615,R,3725,R,1617,R,2108,R,15882,R,6020,R,9862,R,39,R,24,R,15,R,14350,R,6078,R,8272,R,1216,R,506,R,710,R,2057,R,786,R,1271,R,861,R,521,R,340,A,,A,,2025
228459,4,-2,1,R,8457,R,3275,R,5182,R,33,R,14,R,19,R,243,R,92,R,151,R,978,R,376,R,602,R,3343,R,1178,R,2165,R,9,R,7,R,2,R,2818,R,1105,R,1713,R,257,R,100,R,157,R,296,R,102,R,194,R,480,R,301,R,179,A,,A,,2025
228459,5,-2,1,R,30891,R,12815,R,18076,R,91,R,45,R,46,R,851,R,387,R,464,R,2747,R,1241,R,1506,R,12539,R,4842,R,7697,R,30,R,17,R,13,R,11532,R,4973,R,6559,R,959,R,406,R,553,R,1761,R,684,R,1077,R,381,R,220,R,161,A,,A,,2025
228459,11,-2,1,R,108,R,45,R,63,R,1,R,0,R,1,R,1,R,1,R,0,R,10,R,3,R,7,R,29,R,8,R,21,R,0,R,0,R,0,R,32,R,15,R,17,R,3,R,1,R,2,R,12,R,8,R,4,R,20,R,9,R,11,A,,A,,2025
228459,12,4,3,R,5067,R,1758,R,3309,R,6,R,3,R,3,R,161,R,51,R,110,R,384,R,107,R,277,R,1490,R,412,R,1078,R,6,R,4,R,2,R,1904,R,629,R,1275,R,135,R,48,R,87,R,108,R,41,R,67,R,873,R,463,R,410,R,0.0,R,5067.0,2025
228459,19,-2,1,R,4006,R,1947,R,2059,R,15,R,5,R,10,R,122,R,60,R,62,R,301,R,143,R,158,R,1422,R,637,R,785,R,8,R,5,R,3,R,1419,R,724,R,695,R,136,R,72,R,64,R,501,R,255,R,246,R,82,R,46,R,36,A,,A,,2025
228459,20,-2,1,R,26885,R,10868,R,16017,R,76,R,40,R,36,R,729,R,327,R,402,R,2446,R,1098,R,1348,R,11117,R,4205,R,6912,R,22,R,12,R,10,R,10113,R,4249,R,5864,R,823,R,334,R,489,R,1260,R,429,R,831,R,299,R,174,R,125,A,,A,,2025
228459,21,-2,999,R,36483,R,14506,R,21977,R,105,R,49,R,56,R,998,R,418,R,580,R,3384,R,1383,R,2001,R,14120,R,5107,R,9013,R,39,R,23,R,16,R,13226,R,5438,R,7788,R,1123,R,467,R,656,R,1862,R,695,R,1167,R,1626,R,926,R,700,A,,A,,2025
228459,22,-2,1,R,32515,R,13149,R,19366,R,100,R,47,R,53,R,884,R,383,R,501,R,3090,R,1307,R,1783,R,12967,R,4802,R,8165,R,34,R,20,R,14,R,11785,R,4978,R,6807,R,1016,R,426,R,590,R,1788,R,671,R,1117,R,851,R,515,R,336,A,,A,,2025
228459,23,-2,1,R,32491,R,13138,R,19353,R,100,R,47,R,53,R,884,R,383,R,501,R,3090,R,1307,R,1783,R,12966,R,4802,R,8164,R,34,R,20,R,14,R,11783,R,4977,R,6806,R,1015,R,425,R,590,R,1788,R,671,R,1117,R,831,R,506,R,325,A,,A,,2025
228459,24,-2,1,R,8122,R,3128,R,4994,R,33,R,14,R,19,R,233,R,89,R,144,R,921,R,348,R,573,R,3192,R,1115,R,2077,R,9,R,7,R,2,R,2728,R,1070,R,1658,R,247,R,96,R,151,R,288,R,95,R,193,R,471,R,294,R,177,A,,A,,2025
228459,25,-2,1,R,24369,R,10010,R,14359,R,67,R,33,R,34,R,651,R,294,R,357,R,2169,R,959,R,1210,R,9774,R,3687,R,6087,R,25,R,13,R,12,R,9055,R,3907,R,5148,R,768,R,329,R,439,R,1500,R,576,R,924,R,360,R,212,R,148,A,,A,,2025
228459,31,-2,1,R,24,R,11,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,20,R,9,R,11,A,,A,,2025
228459,32,-2,3,R,3968,R,1357,R,2611,R,5,R,2,R,3,R,114,R,35,R,79,R,294,R,76,R,218,R,1153,R,305,R,848,R,5,R,3,R,2,R,1441,R,460,R,981,R,107,R,41,R,66,R,74,R,24,R,50,R,775,R,411,R,364,A,,A,,2025
228459,39,-2,1,R,3113,R,1541,R,1572,R,12,R,3,R,9,R,88,R,46,R,42,R,230,R,109,R,121,R,1072,R,485,R,587,R,8,R,5,R,3,R,1117,R,586,R,531,R,109,R,57,R,52,R,399,R,206,R,193,R,78,R,44,R,34,A,,A,,2025
228459,40,-2,1,R,21256,R,8469,R,12787,R,55,R,30,R,25,R,563,R,248,R,315,R,1939,R,850,R,1089,R,8702,R,3202,R,5500,R,17,R,8,R,9,R,7938,R,3321,R,4617,R,659,R,272,R,387,R,1101,R,370,R,731,R,282,R,168,R,114,A,,A,,2025
228459,41,-2,999,R,8040,R,3387,R,4653,R,26,R,13,R,13,R,258,R,113,R,145,R,735,R,344,R,391,R,3281,R,1333,R,1948,R,6,R,5,R,1,R,3060,R,1284,R,1776,R,231,R,88,R,143,R,315,R,140,R,175,R,128,R,67,R,61,A,,A,,2025
228459,42,-2,1,R,6941,R,2986,R,3955,R,25,R,12,R,13,R,211,R,97,R,114,R,645,R,313,R,332,R,2944,R,1226,R,1718,R,5,R,4,R,1,R,2597,R,1115,R,1482,R,203,R,81,R,122,R,281,R,123,R,158,R,30,R,15,R,15,A,,A,,2025
228459,43,-2,1,R,6857,R,2952,R,3905,R,24,R,12,R,12,R,210,R,96,R,114,R,635,R,310,R,325,R,2916,R,1218,R,1698,R,5,R,4,R,1,R,2567,R,1101,R,1466,R,201,R,81,R,120,R,269,R,115,R,154,R,30,R,15,R,15,A,,A,,2025
228459,44,-2,1,R,335,R,147,R,188,R,0,R,0,R,0,R,10,R,3,R,7,R,57,R,28,R,29,R,151,R,63,R,88,R,0,R,0,R,0,R,90,R,35,R,55,R,10,R,4,R,6,R,8,R,7,R,1,R,9,R,7,R,2,A,,A,,2025
228459,45,-2,1,R,6522,R,2805,R,3717,R,24,R,12,R,12,R,200,R,93,R,107,R,578,R,282,R,296,R,2765,R,1155,R,1610,R,5,R,4,R,1,R,2477,R,1066,R,1411,R,191,R,77,R,114,R,261,R,108,R,153,R,21,R,8,R,13,A,,A,,2025
228459,51,-2,1,R,84,R,34,R,50,R,1,R,0,R,1,R,1,R,1,R,0,R,10,R,3,R,7,R,28,R,8,R,20,R,0,R,0,R,0,R,30,R,14,R,16,R,2,R,0,R,2,R,12,R,8,R,4,R,0,R,0,R,0,A,,A,,2025
228459,52,-2,3,R,1099,R,401,R,698,R,1,R,1,R,0,R,47,R,16,R,31,R,90,R,31,R,59,R,337,R,107,R,230,R,1,R,1,R,0,R,463,R,169,R,294,R,28,R,7,R,21,R,34,R,17,R,17,R,98,R,52,R,46,A,,A,,2025
228459,59,-2,1,R,893,R,406,R,487,R,3,R,2,R,1,R,34,R,14,R,20,R,71,R,34,R,37,R,350,R,152,R,198,R,0,R,0,R,0,R,302,R,138,R,164,R,27,R,15,R,12,R,102,R,49,R,53,R,4,R,2,R,2,A,,A,,2025
228459,60,-2,1,R,5629,R,2399,R,3230,R,21,R,10,R,11,R,166,R,79,R,87,R,507,R,248,R,259,R,2415,R,1003,R,1412,R,5,R,4,R,1,R,2175,R,928,R,1247,R,164,R,62,R,102,R,159,R,59,R,100,R,17,R,6,R,11,A,,A,,2025
228501,1,1,999,R,2846,R,1120,R,1726,R,7,R,4,R,3,R,5,R,2,R,3,R,161,R,125,R,36,R,1948,R,660,R,1288,R,4,R,2,R,2,R,527,R,230,R,297,R,39,R,25,R,14,R,140,R,61,R,79,R,15,R,11,R,4,R,0.0,R,2846.0,2025
228501,2,2,1,R,2213,R,912,R,1301,R,7,R,4,R,3,R,3,R,1,R,2,R,135,R,110,R,25,R,1545,R,540,R,1005,R,3,R,2,R,1,R,335,R,162,R,173,R,36,R,23,R,13,R,137,R,60,R,77,R,12,R,10,R,2,R,0.0,R,2213.0,2025
228501,3,-2,1,R,1714,R,707,R,1007,R,5,R,3,R,2,R,2,R,0,R,2,R,133,R,109,R,24,R,1180,R,391,R,789,R,3,R,2,R,1,R,301,R,151,R,150,R,33,R,21,R,12,R,45,R,20,R,25,R,12,R,10,R,2,A,,A,,2025
228501,4,-2,1,R,222,R,126,R,96,R,0,R,0,R,0,R,1,R,0,R,1,R,38,R,34,R,4,R,114,R,56,R,58,R,0,R,0,R,0,R,50,R,22,R,28,R,11,R,7,R,4,R,6,R,5,R,1,R,2,R,2,R,0,A,,A,,2025
228501,5,-2,1,R,1492,R,581,R,911,R,5,R,3,R,2,R,1,R,0,R,1,R,95,R,75,R,20,R,1066,R,335,R,731,R,3,R,2,R,1,R,251,R,129,R,122,R,22,R,14,R,8,R,39,R,15,R,24,R,10,R,8,R,2,A,,A,,2025
228501,11,-2,1,R,499,R,205,R,294,R,2,R,1,R,1,R,1,R,1,R,0,R,2,R,1,R,1,R,365,R,149,R,216,R,0,R,0,R,0,R,34,R,11,R,23,R,3,R,2,R,1,R,92,R,40,R,52,R,0,R,0,R,0,A,,A,,2025
228501,12,4,3,R,633,R,208,R,425,R,0,R,0,R,0,R,2,R,1,R,1,R,26,R,15,R,11,R,403,R,120,R,283,R,1,R,0,R,1,R,192,R,68,R,124,R,3,R,2,R,1,R,3,R,1,R,2,R,3,R,1,R,2,R,0.0,R,633.0,2025
228501,19,-2,1,R,373,R,157,R,216,R,1,R,1,R,0,R,0,R,0,R,0,R,44,R,33,R,11,R,251,R,81,R,170,R,2,R,2,R,0,R,52,R,29,R,23,R,9,R,6,R,3,R,11,R,2,R,9,R,3,R,3,R,0,A,,A,,2025
228501,20,-2,1,R,1119,R,424,R,695,R,4,R,2,R,2,R,1,R,0,R,1,R,51,R,42,R,9,R,815,R,254,R,561,R,1,R,0,R,1,R,199,R,100,R,99,R,13,R,8,R,5,R,28,R,13,R,15,R,7,R,5,R,2,A,,A,,2025
228501,21,-2,999,R,1199,R,598,R,601,R,5,R,4,R,1,R,2,R,0,R,2,R,119,R,109,R,10,R,727,R,295,R,432,R,4,R,2,R,2,R,276,R,151,R,125,R,29,R,18,R,11,R,24,R,10,R,14,R,13,R,9,R,4,A,,A,,2025
228501,22,-2,1,R,1037,R,527,R,510,R,5,R,4,R,1,R,2,R,0,R,2,R,110,R,101,R,9,R,639,R,262,R,377,R,3,R,2,R,1,R,216,R,123,R,93,R,28,R,17,R,11,R,24,R,10,R,14,R,10,R,8,R,2,A,,A,,2025
228501,23,-2,1,R,1009,R,517,R,492,R,4,R,3,R,1,R,2,R,0,R,2,R,110,R,101,R,9,R,622,R,257,R,365,R,3,R,2,R,1,R,214,R,122,R,92,R,28,R,17,R,11,R,16,R,7,R,9,R,10,R,8,R,2,A,,A,,2025
228501,24,-2,1,R,216,R,124,R,92,R,0,R,0,R,0,R,1,R,0,R,1,R,38,R,34,R,4,R,110,R,54,R,56,R,0,R,0,R,0,R,48,R,22,R,26,R,11,R,7,R,4,R,6,R,5,R,1,R,2,R,2,R,0,A,,A,,2025
228501,25,-2,1,R,793,R,393,R,400,R,4,R,3,R,1,R,1,R,0,R,1,R,72,R,67,R,5,R,512,R,203,R,309,R,3,R,2,R,1,R,166,R,100,R,66,R,17,R,10,R,7,R,10,R,2,R,8,R,8,R,6,R,2,A,,A,,2025
228501,31,-2,1,R,28,R,10,R,18,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,5,R,12,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,8,R,3,R,5,R,0,R,0,R,0,A,,A,,2025
228501,32,-2,3,R,162,R,71,R,91,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,8,R,1,R,88,R,33,R,55,R,1,R,0,R,1,R,60,R,28,R,32,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,1,R,2,A,,A,,2025
228501,39,-2,1,R,217,R,112,R,105,R,1,R,1,R,0,R,0,R,0,R,0,R,29,R,29,R,0,R,135,R,49,R,86,R,2,R,2,R,0,R,37,R,25,R,12,R,8,R,5,R,3,R,4,R,0,R,4,R,1,R,1,R,0,A,,A,,2025
